,cut1,cut2,cut3,cut4,cut5,cut6,cut7,w1,w2,w3,w4,w5,w6,w7
Br;C+,3.4334216,3.4708002,3.7854939,3.9483588,3.97612,4.1342826,4.129812,-0.21045259,-0.120847106,0.11409831,0.25168067,-0.038947795,1.7265898,0.6803339
Br;C1,3.5916946,3.807568,4.2874947,4.24809,4.3316655,4.4775,4.6975884,2.396603,-0.29268953,-0.9232386,-0.3250894,-0.08351709,0.20815,-0.029521147
Br;C2,3.363562,3.6648133,3.824254,4.1870623,4.324019,4.5204186,4.689655,0.20434655,-0.61338973,-0.4656171,-0.16644366,0.7758336,1.6974237,0.27605
Br;C3,2.8839326,3.3695233,3.6061025,3.843156,4.250985,4.4981456,4.500113,-1.4952377,0.056058493,0.58783543,0.031511765,-0.0157576,0.15941873,0.018435147
Br;Cac,3.9028604,3.9405534,4.1851096,4.284154,4.407003,4.5225,4.9648676,-0.89803404,-0.35840282,-0.47404754,0.103165045,0.46764126,0.23783612,1.1756968
Br;Car,3.7201824,3.7954428,3.9581203,4.251043,4.500573,4.5012584,4.8276014,-0.18768056,-0.23252983,-0.6066113,-0.49124727,-0.11854952,-0.32913125,-0.52580035
Br;HO,3.2691789,3.475942,3.8742533,4.098313,4.245864,4.500465,4.750663,-0.87273794,1.848108,1.3932067,2.1346285,1.2419463,-0.07561678,-2.3387754
Br;N2,3.664333,3.7803154,4.0406623,4.3149457,4.4493937,4.615633,4.856328,1.0089298,0.36785468,-0.53484535,1.6927395,0.19359344,0.5723877,-0.7771998
Br;N3+,3.8960543,4.0365767,4.175,4.34,4.4369392,4.674299,4.9319587,-0.10912207,-0.9641742,-0.8067298,0.0,0.15171425,0.8586676,-1.1429057
Br;Nam,3.3100858,3.747806,3.8952231,4.007608,4.302303,4.573897,4.700821,-1.3754312,-0.032776095,0.256209,-0.35361448,-0.7441476,0.026015384,-0.27095416
Br;Nar,4.4726486,4.482349,4.3019648,4.3855014,4.589662,4.5973873,4.5132113,-1.133319,-0.8248527,-0.45174354,-0.6253059,-0.7430646,-0.3537459,0.14729165
Br;Ng+,3.4404502,3.5754702,3.7010686,3.9233172,4.182112,4.34906,4.5954714,-2.558766,-1.0302321,0.4525051,0.81901306,2.1168437,0.40735936,0.5087982
Br;O.co2,3.2583425,3.631736,3.82,4.028362,4.41417,4.390925,4.604623,-0.20537814,0.15219408,-0.08929543,0.031994026,1.4680836,1.0666696,-0.14219376
Br;O2,2.97722,3.2823553,3.579811,3.925664,4.238698,4.5927124,4.546947,-0.20127368,-0.9200919,-0.07550757,-1.277502,0.12565511,-0.8515567,-0.4466392
Br;O3,3.7845774,3.856065,4.070894,4.197595,4.429705,4.641465,4.7508826,-0.66132635,0.2555959,1.1129651,0.5292505,0.22313842,1.3255693,0.8701042
Br;S3,3.3815095,3.6461058,3.8650897,4.1349893,4.279956,4.539664,4.7334294,-1.5453038,0.18815473,0.59659696,-0.101393506,0.037155405,-0.040686797,0.8587981
C+;C+,3.457021,3.747973,4.0073824,4.012787,4.336923,4.5784893,4.57894,-0.3547528,-2.401255,-0.25979874,0.12256756,0.48366728,-1.189204,-0.12601563
C+;C-,3.662008,3.8714788,3.753964,4.216801,4.416011,4.5516553,4.794565,0.5695105,-0.76323754,-0.16768788,-0.34247944,0.107310176,-0.01955961,0.48256055
C+;C1,3.6938095,3.8908746,4.0174747,4.28025,4.363373,4.5408754,4.735118,0.06207083,-2.1915998,0.9983873,-0.44823703,0.44276232,0.27515534,-0.21471205
C+;C2,3.5371404,3.841675,3.9687839,4.0731554,4.310324,4.7135797,4.7115297,-1.8190941,-0.42378262,-0.61068225,-0.10928866,0.12970577,0.19804478,0.11511207
C+;C3,3.1946006,3.5651226,3.7359447,3.9747944,4.4438696,4.5294933,4.750608,2.5844457,0.32359654,-0.023850638,0.14023146,0.007555135,-0.016945302,0.1707437
C+;Ca,4.8592486,4.858486,4.938028,4.7769585,4.777831,4.7905827,4.932817,-1.7246238,-1.8972147,-1.9280082,-2.1086156,-2.1212583,-2.0198405,-2.0058103
C+;Cac,3.6537557,3.7599456,4.128656,4.15891,4.402056,4.7686644,5.177308,-1.4836553,-0.24373993,-0.08086804,-0.123991005,-0.27639952,0.19947778,-0.83999044
C+;Car,3.1148384,3.3549283,3.7580113,3.990374,4.176898,4.397649,4.6460843,-2.1345868,0.41171753,0.119730875,-0.30636135,0.0069276365,0.23490784,0.120104834
C+;Cl,3.399155,3.766946,3.862046,4.1555996,4.319734,4.488408,4.781314,0.76296467,1.5242245,0.34917843,-0.051432446,-0.6700171,-0.15697409,-0.956115
C+;F,3.2409875,3.5094216,3.7075229,4.005177,4.142018,4.4481153,4.6464195,1.9222137,-0.6335116,-1.1406863,-0.066432096,0.46257073,0.13158116,-0.6162276
C+;HO,2.7904227,3.0054657,3.6131158,3.7523863,3.9141896,4.4412007,4.7765527,-1.092874,0.3663297,0.025916642,0.1560197,-0.2510587,-0.08868337,-0.4187315
C+;I,4.7193108,4.721053,4.5928626,4.6212616,4.720883,4.7211967,4.992636,0.1131174,0.123871,0.39083835,0.21652494,0.17595722,0.20496625,0.25780812
C+;Mn,3.3417554,3.5292385,3.6212254,3.6662552,4.027034,4.026968,4.258167,0.8042985,-0.03789555,-0.29456428,-0.34871462,-0.20779224,-0.10018946,-0.08894958
C+;N1,3.717432,3.997004,4.172003,4.294086,4.3801904,4.4972215,4.651758,-0.78056216,-1.2182456,0.003172241,0.32147783,-0.17541744,-1.3093994,-0.8920035
C+;N2,3.3118436,3.74706,3.786841,3.8900857,4.22327,4.598958,4.840251,2.3333995,0.18395223,-0.53479624,-0.1032869,0.59027183,-0.5485205,0.23017502
C+;N3,3.7875,3.8615985,4.248328,4.2430778,4.4545527,4.554993,4.554483,-1.3563755,0.4100413,0.816798,-0.23334539,-1.8400217,-0.7254667,-0.3935785
C+;N3+,3.5851157,3.8635893,3.894386,3.9354138,4.422501,4.656268,4.8646364,2.2140915,-1.4379127,-0.15608205,1.1270604,2.0402486,1.398362,0.37032753
C+;Na,4.760305,4.516228,4.494538,4.5414658,4.542003,4.5414762,4.847969,-0.7203308,-0.14986831,-0.16046588,0.01404107,-0.08750737,-0.12527943,-0.18151878
C+;Nam,3.3452203,3.6980617,3.9319663,4.1147957,4.2713757,4.4417005,4.873896,1.1176643,0.25116396,-0.59579206,-0.85207313,-0.37029386,-0.10354815,-0.33859873
C+;Nar,3.4530363,3.5857193,3.7761705,3.9757094,4.2153525,4.4872875,4.892738,1.3171475,0.17569166,1.0120504,-0.20075645,0.2919331,-0.19621074,-0.76585954
C+;Ng+,3.249398,3.6063278,3.943173,4.1478996,4.4364533,4.533159,4.8882794,0.22625495,-1.5613763,0.017735614,-0.35373276,-0.6223926,0.15624017,0.53302
C+;Npl,3.614602,3.7562573,4.034617,4.1385436,4.4797864,4.625836,4.7914295,-1.1191559,-0.14632748,0.79927224,-0.74335116,-1.0997173,-0.47977072,-0.7868758
C+;Ntr,4.157215,4.1934466,4.4837823,4.4923854,4.644385,4.6447115,5.0601277,1.4679871,0.33943757,0.28771964,0.1949594,-0.40154335,-0.7421642,-0.86469334
C+;O.co2,3.2305284,3.5564773,3.8823452,3.9950094,4.225332,4.5531964,4.8453717,0.43270057,-0.072101645,-0.30023277,-0.054852974,0.31858897,-0.22215039,0.91982573
C+;O2,2.7731164,3.1068225,3.4393804,3.7831519,4.018015,4.2045774,4.8057127,1.0554355,-0.4644487,0.0011639026,-0.32806846,-0.19260539,-0.09080434,-0.22742124
C+;O3,2.8881001,3.273488,3.424202,3.5415764,3.9900804,4.554778,4.6858025,-1.7556486,-0.0035185942,-0.1449871,-0.67253,-0.3305477,-0.017953694,-0.46708262
C+;P,4.085708,4.2032113,4.3734374,4.5406904,4.591619,4.620498,5.1675544,0.022126066,-0.4993747,-0.14135182,0.21947318,0.5770139,0.8490466,0.42779124
C+;Pac,3.52125,3.6990802,3.9750168,4.1095266,4.5006814,4.567116,4.8649597,1.0455762,-0.42697328,0.5433019,0.4361845,-0.030963734,0.08433136,-0.1306054
C+;S2,4.1011696,4.031913,4.0346947,4.3205895,4.0715723,4.2154427,4.454358,1.673941,0.6422963,-0.7319764,-1.3578264,-1.3727719,-0.45426533,0.8104523
C+;S3,3.5164106,3.8115282,3.9755409,4.106457,4.4447765,4.5601797,4.844698,1.4005958,1.2338611,0.3684644,0.80130494,-0.063133426,0.13966009,-0.28721035
C+;Sac,4.268613,4.3982377,4.625387,4.823154,4.6834083,4.767308,4.6678324,-0.057012275,0.72474873,0.4148001,0.12456706,-0.204692,-0.145204,0.03565875
C+;So2,3.9966483,4.1156087,4.218064,4.5864024,4.355859,4.787789,4.667789,-0.3087827,0.11304334,-0.70742613,-1.2732509,-0.47620964,-0.88723665,-0.29952002
C-;C1,3.2511804,3.545118,3.7655156,4.1497574,4.2296476,4.5141883,5.1859674,-2.20073,0.013900129,-1.1418743,-0.7526627,0.105231255,0.8585001,0.53356475
C-;C2,3.3715513,3.5752144,3.73904,3.8872814,4.329978,4.5339885,4.7113414,-1.1822855,0.6745328,0.010199713,0.54423094,0.3605571,-0.0531998,0.0712104
C-;C3,3.3939133,3.4698489,3.8492262,3.7390733,4.446005,4.621064,4.8115244,0.8547638,0.35276133,0.2692756,0.13404444,0.16886802,0.031267952,0.08569748
C-;Ca,3.3627865,3.2405593,3.618905,3.5416667,3.6029642,3.630273,4.0695214,0.257163,0.04933144,-0.10360868,0.45375517,-0.12940739,-1.0193318,-1.8517362
C-;Cac,3.6038163,3.4871624,3.8995056,4.2701364,4.418151,4.6506076,4.816726,-0.61011535,-1.126963,-1.5815675,-0.7779282,-0.00074397336,-0.5166523,0.5211922
C-;Car,3.422789,3.3774986,3.8541749,4.1585417,4.3223033,4.4327903,4.842542,0.06145028,0.42542028,0.17405309,-0.08699593,0.17719403,-0.11096701,-0.12115836
C-;Cd,2.8216355,3.0,3.19,3.38,3.57,3.76,3.95,0.7781611,0.3006663,0.0,0.0,0.0,0.0,0.0
C-;Co,2.8684492,3.1485848,3.1492248,3.1447322,2.9006345,3.1461754,3.2412126,2.2118862,0.79837215,0.1558628,-0.24567254,-0.2713085,0.057950567,0.056025796
C-;Cu,3.1239123,3.36,3.62,3.88,4.09846,4.4711995,4.66,0.31503808,0.08313405,0.0,0.0,-0.079679646,-1.2463506,-0.18420948
C-;Fe,2.818817,3.0340688,3.3117158,3.7067537,3.7504647,4.2475,4.53375,0.38357788,-1.0203667,-1.2856996,0.16391481,0.15345101,-0.09243314,0.0
C-;HO,1.9236215,2.947479,2.9551215,3.332801,3.8522341,4.235743,4.6776814,-1.0764577,0.16924648,0.29290748,-0.13504304,-0.113694645,0.21233612,0.53026444
C-;Mg,2.5874674,2.7755241,3.302495,3.5390515,3.8915493,3.9413824,4.428906,3.195168,1.736222,2.3366308,-1.1789329,1.4707874,0.37442964,0.00907757
C-;Mn,2.857811,3.1439495,3.45125,3.745,4.03875,4.2520266,4.62625,0.18102686,-0.67457426,0.20650253,0.0,0.0,-0.59479964,-1.4635384
C-;N2,3.3589282,3.4830565,3.5972862,3.9126737,4.219194,4.6409736,4.780573,0.43023887,-0.25532404,0.15055871,-0.032974266,-0.29279676,0.12609726,-0.3075436
C-;N3,3.2446215,3.4960837,3.5899267,4.2265058,4.223879,4.4328284,4.873832,1.2963154,0.90732324,0.27843094,-1.1145126,-0.61868805,0.83431035,1.2178849
C-;N3+,3.1704118,3.5074725,3.691243,3.8952389,4.320793,4.520721,4.675436,-0.6809266,0.40097123,0.28643405,-0.25115582,0.24592327,-0.6969512,-0.28417572
C-;Na,3.718563,3.794259,3.91375,4.065,4.21625,4.3675,4.5550013,-0.2345778,-0.8061818,-0.014142555,0.0,0.0,0.0,-0.19086194
C-;Nam,2.94839,3.2248602,3.6113622,4.0363145,4.2334504,4.4796515,4.6473303,-0.112734854,-0.38183308,0.051465802,-0.17728257,-0.13736092,0.00059125933,-0.36892948
C-;Nar,3.4518955,3.6894667,3.833014,4.1082153,4.290932,4.5913005,4.9958677,1.5662967,1.0692565,0.15929677,1.0586506,-0.3899206,1.2886509,-1.0569298
C-;Ng+,3.4043493,3.2034755,3.8257153,3.74754,4.107715,4.3693004,5.1189337,-0.22929683,0.0664005,0.14459616,-0.03545504,-0.03118088,0.12925345,-0.088111274
C-;Ni,2.8774095,2.5189347,2.6627529,2.7704363,2.753438,2.9033356,3.1660614,-0.9662589,-1.2590767,-0.91161126,-0.62220895,-0.56306964,-0.32551372,1.095079
C-;Npl,3.2347212,3.5540571,3.7620149,3.911771,4.2757716,4.495392,4.6202054,1.7260114,0.38811636,0.1304008,0.5240427,0.14232732,-0.086455785,-0.4845423
C-;O.co2,3.0462515,3.399216,3.7250528,3.951028,4.2522025,4.6165466,4.917064,0.7990242,1.4190339,1.6564062,0.71482503,0.47740898,-0.03477863,0.25418612
C-;O2,3.0851595,3.405839,3.8303237,4.0051384,4.2155843,4.462804,4.8618493,1.259262,-0.06698201,-0.5916517,-0.2918434,-0.59993064,-0.12023882,0.11406314
C-;O3,2.7197528,3.06742,3.3793654,3.7595212,4.104167,4.51959,4.7426653,-4.0868835,-1.115554,-0.47184652,-0.38780382,-0.09479222,-0.3264744,0.19683707
C-;S3,3.4262154,3.6400833,3.972191,3.9792762,4.3804545,4.605267,5.143849,0.29735026,1.2479935,0.31485826,-0.5761182,-1.2262598,-0.18268912,0.481307
C-;Zn,2.6124864,2.8928027,3.3558502,3.817415,4.1443386,4.202722,4.6569314,0.239978,0.9602117,0.29077962,-0.25239432,1.8330541,-1.0607473,-0.51540196
C1;C1,4.7291517,4.7185283,5.090371,5.179012,4.7935743,5.136957,5.1841617,-1.8431853,-1.9180638,-3.2992175,-2.4283032,-1.5318985,-2.0866103,-1.9868188
C1;C2,3.3864517,3.7090292,4.0111203,4.001043,4.2733974,4.6481895,4.489979,0.82185215,-0.7188432,-0.3629614,-0.16014639,-0.33612755,-0.18883382,-0.101240456
C1;C3,3.2543864,3.3742795,3.8601518,3.9110363,4.221795,4.8536196,4.6496186,2.3637712,-0.3654867,0.00852549,-0.35268492,-0.19704738,0.024274461,0.056597635
C1;Cac,3.806179,4.127043,4.2326727,4.120056,4.4669175,4.748813,5.0467334,-1.14215,-1.1078258,0.06455681,0.2506183,-0.095072806,-0.8533481,-0.576957
C1;Car,3.1957932,3.3592696,3.661175,3.9267309,4.055171,4.5346427,4.624481,1.7724403,0.64717394,-0.07717082,-0.022730181,-0.21899956,0.14484721,0.090687454
C1;Cl,3.9814253,4.0457363,4.2456164,4.3396444,4.56508,4.6226635,5.1642365,0.10218804,-0.23367687,1.4500836,0.2415143,-1.2184787,-0.7659831,-1.7192749
C1;F,2.9103506,3.1223266,3.6263747,3.620528,3.9482667,4.4535394,4.486546,1.3870342,1.8776264,-2.2280982,-0.86723,0.2530093,0.91251695,0.65984267
C1;HO,2.3898556,2.7065723,3.0267854,3.475097,4.0286903,4.2436457,4.718713,-1.5333333,-0.3667973,0.05547356,-0.66361773,0.051857654,-0.2696552,0.46979293
C1;Mn,3.5440993,3.482473,3.341254,3.4514172,3.563466,3.45949,3.5533175,-1.049692,0.1351893,0.07555678,-0.06363006,-0.05244023,0.044850215,-0.06026571
C1;N1,4.469535,4.4925675,4.492234,4.233169,4.2912097,4.493354,4.4941015,2.486022,1.391368,-0.093261875,-0.89309597,-0.5479129,-0.32973906,-0.23690535
C1;N2,3.34375,3.4623766,4.0224214,4.0272613,4.2316484,4.594174,4.8757563,0.030897891,1.11099,0.32102782,0.2660137,0.25937268,-0.7629648,0.87364495
C1;N3,3.5934095,3.278759,3.685,3.9834962,4.015399,4.3205376,4.850469,-0.5149599,0.073679656,-0.2824964,1.5182905,0.5641426,-0.012546817,-1.2692641
C1;N3+,3.251077,3.5003712,3.847486,3.9616911,4.1920238,4.4500947,4.5546393,-0.09801724,-2.0619135,-0.5090957,-2.8398774,-1.7786067,-1.6179383,-0.44827744
C1;Nam,3.0010118,3.4989693,3.7640007,3.920982,4.238867,4.6683893,4.8118544,0.99518293,-0.77907366,-0.27022102,0.08396584,0.38847432,0.600748,0.76062804
C1;Nar,3.0364094,3.3870401,3.56163,3.8589613,4.239392,4.505874,4.8272104,0.7652755,1.2002652,-0.8153028,-0.5649073,-0.7176014,0.4142504,0.6475516
C1;Ng+,3.427208,3.6630611,3.8857083,4.084308,4.227001,4.4927597,5.1571727,0.4745397,-0.18926392,-1.1371778,-0.38041654,-0.72530353,-1.5048251,1.1449745
C1;Nox,4.7726793,4.84459,4.8360143,4.8414235,5.0845494,5.110539,4.8698792,0.00047242513,0.06588665,0.101272225,0.074514166,-0.17424682,0.031024387,0.45619744
C1;Npl,3.3599944,3.6495795,3.6498373,3.906817,4.2090507,4.3593607,4.552696,1.461556,-3.1709793,-0.10317284,1.5711883,-0.6620023,0.24223389,-0.7966675
C1;Ntr,3.9995391,3.9479635,4.2806363,4.286654,4.5075846,4.6911364,4.551869,-1.3837242,-0.09732768,-0.45634195,-0.4327581,0.0887293,0.087038316,-0.05276373
C1;O.co2,3.15375,3.491372,3.6937,3.8792248,4.2921343,4.4779015,4.6777673,1.27193,0.79131186,-0.041395042,0.38050464,-0.2564446,-0.7582807,0.3012675
C1;O2,2.9858167,3.6242437,3.3989494,3.6675775,4.0560102,4.5789156,5.036091,0.85972995,0.21599278,0.038520776,-0.054076854,-0.034054924,-0.15060584,0.13200687
C1;O3,2.8211207,3.2559667,3.4233963,3.850874,4.1519265,4.550938,4.6868086,1.1232445,0.60152173,-0.26641592,0.25439686,-0.33004794,0.027618773,-0.65643334
C1;P,3.8499596,4.2035704,4.3259435,4.441182,4.61491,4.6091356,4.774078,-2.8441067,0.5785329,0.40062764,0.46424675,-0.37821302,-0.26733732,0.7234776
C1;Pac,3.9278443,4.042206,4.3200636,4.485317,4.6673965,5.161236,4.8897905,-0.85087776,0.54982954,0.94437486,0.098952755,-0.34078103,0.20145363,-0.32525033
C1;S2,3.367617,3.6128573,3.8836472,4.155155,4.1975207,4.536697,4.712285,-1.6751432,0.5170998,-1.1649506,-3.2294548,-0.8242194,0.3080208,0.34146777
C1;S3,3.2692397,3.7175107,3.9838603,3.9854763,4.2206554,4.61782,4.666248,0.6180683,2.8046994,1.7709699,1.5718629,1.9240363,0.54498523,0.82238144
C1;Sac,3.7117631,3.85,3.9597533,4.0985436,4.3988123,4.53,5.021759,-1.893477,-0.02929579,0.17332302,0.26963612,0.25436607,-0.007073998,0.82879156
C1;So2,4.4955735,4.4965773,4.678484,4.6766067,4.8681006,4.845635,5.1962667,-0.07830215,0.41613597,2.4515371,1.4641362,0.70137244,0.50586045,0.42688817
C2;C2,3.4077516,3.8194623,3.7617996,4.0177574,4.2977977,4.6481752,4.7797847,1.4592835,0.45944458,0.15055943,-0.23683943,0.13802597,-0.017869145,0.10271112
C2;C3,2.9928885,3.6083293,3.7155538,3.8602378,4.1523232,4.417161,4.238805,0.5515893,-0.102375366,-0.084531784,-0.028944759,-0.062444888,-0.02740932,0.031784907
C2;Ca,3.540426,3.67,3.815,3.7946508,4.101022,4.254711,4.4812202,0.51319134,0.13519736,0.03637458,-0.2579194,-0.34168118,-0.27297506,-1.6914253
C2;Cac,3.3124824,3.5303159,4.0197086,4.2274714,4.303566,4.488435,4.1162796,-0.07628965,0.10092229,-0.19441976,-0.58940244,-0.14316854,0.2560676,0.012317329
C2;Car,2.905817,3.181379,3.4796102,3.8065932,3.9602718,4.502976,4.8411865,-0.3576398,0.47809032,-0.026782954,0.02685684,0.040936165,-0.015866749,-0.04436263
C2;Cl,3.0575,3.416737,3.6978278,3.897355,4.272505,4.496993,4.844727,2.4164636,0.86172074,0.112767614,0.5687512,0.047739957,-0.011908414,-0.1291488
C2;Co,3.1601536,3.0096912,3.1120033,3.1576402,2.9810386,3.065776,3.254396,-0.72455245,-0.47358522,-0.6098366,-0.57326114,-0.546182,-0.6016029,-0.962018
C2;Cu,2.7752712,3.229088,3.2263386,3.555,3.78125,4.0075,4.23375,0.16182306,0.8674881,0.2771142,-0.17802116,0.0,0.0,0.0
C2;F,3.058676,3.1715484,3.6261082,3.7412558,4.261965,4.3440704,5.188802,-0.9259488,-0.41673204,-0.65600324,-0.27027112,0.11919554,0.20689663,0.2024658
C2;Fe,2.9165552,3.1432292,3.41875,3.7014449,4.1142635,4.3375,4.64375,0.026785424,-0.81565595,-0.20153171,0.028050821,0.83649653,0.030681554,0.0
C2;HO,1.9958556,2.4868755,2.8335505,3.3900049,3.7490914,4.1612515,4.43316,1.4183809,0.30804142,-0.29475164,-0.17047256,-0.01388437,0.026854802,0.013688883
C2;I,3.6892967,4.06417,4.066811,4.276346,4.3997345,4.5818477,4.91203,0.27235126,0.16387755,0.10988426,0.08696991,0.015918253,-0.28067303,-0.45904878
C2;Mg,2.5933874,3.0567966,3.5620906,3.7599976,4.045,4.33,4.6637363,-1.210362,-1.1257782,-1.2643521,-1.0224624,-0.03124737,0.0,0.1502306
C2;Mn,2.7492454,3.0086503,3.2838593,3.51,3.8765867,4.0047116,4.2710485,-1.5469459,-0.48393273,-1.1136699,-0.005646084,0.29520386,0.19287908,0.26870462
C2;N1,3.2436018,3.386542,3.8372047,3.8677568,4.2783527,4.407416,4.745535,0.83250433,-0.26255327,-0.41402093,-0.2708088,-0.19385529,0.17377305,0.0011753931
C2;N2,3.1345274,3.5382364,3.7111056,3.9890716,4.1986895,4.3370404,4.359706,1.2703751,0.05563545,-0.20421684,-0.09485347,0.35051498,0.18274212,0.022993218
C2;N3,3.534292,3.726461,3.9113548,4.064724,4.405827,4.5943117,4.8885045,0.18566683,0.4652643,0.19466239,0.33224994,0.15526678,-0.11434923,0.19759086
C2;N3+,3.206232,3.4855998,3.640154,3.688239,4.175218,4.430355,4.694565,-0.28872216,1.3686209,0.4647542,-0.030847788,0.2843054,0.5547925,0.20789881
C2;Na,4.963435,4.686039,4.6578164,5.0273952,4.6903434,4.653812,4.7248793,0.4630224,0.04054893,-0.017932912,0.012291218,-0.010919581,-0.08341953,0.02641233
C2;Nam,3.325903,3.48438,3.8142393,3.9728389,4.2320046,4.551352,4.7504635,0.6435118,0.008550093,0.19021843,-0.06272688,-0.012395988,0.08265787,0.25361782
C2;Nar,3.167615,3.486508,3.838516,4.017298,4.293347,4.41633,4.741947,-0.30310196,0.5240526,0.002446341,0.04836928,0.025582474,0.1292715,0.051759664
C2;Ng+,3.2521849,3.475442,3.8151784,3.9320424,4.1652384,4.3528647,4.5235906,-1.5269783,-0.49846667,0.1349889,-0.09216024,-0.2999465,-0.19280805,0.079161346
C2;Ni,2.9073586,2.6135027,2.8331084,3.102272,2.6383162,3.099148,3.1505802,0.47403908,0.51640177,0.27259415,0.5099519,0.12511025,0.40284663,0.20038675
C2;Nox,3.3868752,3.6609313,3.869933,3.941366,4.0128956,4.721608,4.8381257,-0.14096071,0.1891945,-0.12605448,-0.17213047,0.05112716,0.07938029,-0.09223229
C2;Npl,3.196813,3.5773914,3.6416278,3.9865766,4.262473,4.56381,4.7323403,-0.4291696,0.2527188,0.44899705,0.2019908,0.126637,0.009266207,-0.1884537
C2;Ntr,3.7031126,4.0216236,4.157712,4.3030524,4.620789,4.618298,4.7974753,0.16232656,0.027849453,0.11195937,0.9856805,0.43718687,0.40439472,-0.13435592
C2;O-,4.143802,4.321702,4.6111045,4.6152854,4.66625,4.7775,4.8655353,-0.22101651,-0.31563252,0.012191724,0.019694341,0.064937845,0.031720776,0.055116456
C2;O.co2,2.7783377,3.2107153,3.4672043,3.8371365,4.168285,4.312894,4.418659,-1.8008419,0.71263885,0.22525385,-0.035581306,0.34685922,0.4208956,0.090589106
C2;O2,2.885537,3.18401,3.4088225,3.546561,4.4216027,4.4494605,4.846448,-0.60109943,-0.19136497,-0.19283855,-0.08765102,-0.029520962,-0.08336177,-0.074740626
C2;O3,2.889814,3.1479087,3.5703003,3.96115,4.0893497,4.3687215,4.7040033,0.57791346,0.0698494,0.14199139,-0.06057469,-0.13969927,0.043530595,-0.0691061
C2;P,3.8820577,4.1607695,4.515,4.4744067,4.5895505,4.744162,4.923482,-0.513881,-0.12215129,-0.5147459,-0.4516015,-0.27434146,0.22641543,0.2764478
C2;Pac,3.5699246,3.8036053,3.7870026,4.1823387,4.3924446,4.4943323,5.1514525,1.8922857,2.6008117,-0.3284749,-0.4795154,-0.3258887,-0.061254993,-0.41661814
C2;S2,3.440097,3.788685,4.0832796,4.2090597,4.447996,4.734933,4.780107,-1.1042813,-0.77175146,-0.16233902,-0.25248083,-0.60292125,0.07227087,0.111033045
C2;S3,2.8106692,3.6551375,3.6137464,4.087897,4.217517,4.475684,4.6351433,0.64946145,0.508354,0.2962398,0.00026972254,-0.57459635,-0.47460765,-0.177294
C2;Sac,4.0049934,4.0312505,4.4224806,4.4917483,4.5539107,4.76339,4.860489,0.11906167,-0.31683233,-0.33897436,-0.33582515,0.23995511,0.20092252,0.15517509
C2;So2,3.78981,3.9239182,4.1015906,4.260919,4.5840726,4.6278424,4.9242153,-0.76228386,-0.38754293,-0.45196295,0.6642755,-0.123259686,-0.04845555,0.155576
C2;Sox,4.3613014,4.539909,4.6185036,4.539679,4.6999197,4.8053956,4.8238053,0.05993471,0.054095857,0.007830031,-0.021392105,0.1794399,0.018163217,-0.07936158
C2;Zn,2.7503586,3.1305974,3.243676,3.7178547,3.986133,4.421525,4.577895,-0.31811792,0.24519113,-0.7095435,-1.7954016,-1.3154472,0.4958469,-0.6057705
C3;C3,2.5019004,3.03699,3.445752,3.6572924,4.059489,4.329921,4.6416893,-1.1389703,0.52932835,0.12226994,-0.008296103,-0.019370416,-0.056887906,-0.037751142
C3;Ca,3.0402045,3.4061325,3.7803805,4.020764,4.258388,4.5511484,4.6412516,-0.1382316,-0.39433715,-0.10057224,0.29559955,-0.62525123,0.9826183,0.43668666
C3;Cac,3.3834643,3.3940964,3.6306703,3.9014614,4.707182,4.502103,4.127175,-0.825809,-0.3033399,0.1334814,-0.15108843,0.120326504,0.11789205,0.08802029
C3;Car,2.726711,2.8943748,3.1193569,3.7875547,4.009294,4.5627217,4.721413,-0.42521608,-0.91958046,0.12984785,-0.020691853,-0.009587249,-0.024138147,-0.017050724
C3;Cd,3.9105024,3.9289708,4.1355796,4.403016,4.423877,4.651526,4.8111444,0.25346214,0.38797662,0.77499723,0.7048923,0.30835736,0.30677,0.23538233
C3;Cl,2.54125,2.9361837,3.2758338,3.693163,3.8087525,4.2256513,4.6616464,-0.6609307,0.397925,0.8871166,0.17576653,0.055781934,-0.08385453,0.07438031
C3;Co,3.1136665,3.3862712,3.5820274,3.8647704,4.164572,4.2860417,4.73078,0.45501456,1.2017483,-0.060964964,-0.3470353,0.083827935,0.63670486,0.49500054
C3;Cu,2.9935503,3.2899544,3.4202409,3.78,4.02874,4.3968167,4.5721164,0.11215181,0.19387881,0.22056787,-0.1930089,0.97481674,0.32195535,0.55401266
C3;F,2.9878144,3.2431476,3.4406428,3.821076,4.1486096,4.540508,4.679598,-0.03696655,0.28779143,-0.1551694,0.08366497,-0.13832548,0.03897675,-0.15461762
C3;Fe,3.3638217,3.6175,3.83125,4.0732374,4.3322167,4.651359,4.7580976,0.83210063,0.0146621475,-0.058231074,-0.19409493,-0.64347976,-0.43390676,-0.34029055
C3;HO,2.1772065,2.476876,3.216161,3.3679824,4.2435055,4.2476883,4.349242,1.5800744,0.49677542,0.031671952,0.0962361,0.02236737,0.052686885,0.07534798
C3;Hg,5.112119,4.8648367,4.7822123,5.1193943,4.8367906,5.116938,5.116943,2.7320404,-0.17955068,-0.22859801,0.24188192,-0.1841393,0.111518376,0.105094515
C3;I,3.4808836,3.814083,3.9424608,4.2945824,4.3851004,4.502591,5.1432304,0.012698696,0.25706744,0.29436895,0.46022502,0.32379004,-0.015152426,-0.14215647
